"id","name","stars","created_at","language","description"
40389907,"badwolf","unknown","2015-08-08T03:21:52Z","Go","Temporal graph store abstraction layer."
40497615,"citest","unknown","2015-08-10T18:04:21Z","Python","Library and tools that facilitate writing integration-tests for cloud services"
40500719,"spherical-harmonics","unknown","2015-08-10T19:07:28Z","C++","Spherical harmonics library "
40558308,"gtm-session-fetcher","unknown","2015-08-11T18:27:59Z","Objective-C"," Google Toolbox for Mac - Session Fetcher"
40559620,"gtm-oauth2","unknown","2015-08-11T18:57:29Z","Objective-C","Google Toolbox for Mac - OAuth 2 Controllers"
40560691,"google-api-objectivec-client","unknown","2015-08-11T19:21:32Z","Objective-C"," Google APIs Client Library for Objective-C"
40735943,"farmhash","unknown","2015-08-14T21:01:50Z","C++","Automatically exported from code.google.com/p/farmhash"
40736127,"cityhash","unknown","2015-08-14T21:08:16Z","Shell","Automatically exported from code.google.com/p/cityhash"
40994278,"ideal","unknown","2015-08-18T19:51:32Z","Java","Experimental metaprogramming framework"
41032178,"binnavi","unknown","2015-08-19T12:20:24Z","Java","BinNavi is a binary analysis IDE that allows to inspect, navigate, edit and annotate control flow graphs and call graphs of disassembled code."
41054902,"dart-glfw","unknown","2015-08-19T19:19:22Z","C++","Dart bindings for GLFW, a multiplatform library for creating windows with OpenGL contexts."
41054945,"dart-gl","unknown","2015-08-19T19:20:33Z","C++","OpenGL ES 2.0 Dart Native Extension"
41085391,"pywebsocket","unknown","2015-08-20T08:47:58Z","Python","WebSocket server and extension for Apache HTTP Server for testing"
41178219,"git-phabricator-mirror","unknown","2015-08-21T21:27:13Z","Go","Mirror source code metadata between git-notes and Phabricator"
41178330,"git-appraise","unknown","2015-08-21T21:30:23Z","Go","Distributed code review system for Git repos"
41178353,"appengine-phabricator","unknown","2015-08-21T21:31:01Z","Shell","Image for running Phabricator on App Engine"
41179267,"appengine-codiad","unknown","2015-08-21T21:59:55Z","JavaScript","Codiad(Cloud IDE) on Google App Engine"
41322135,"music-synthesizer-for-android","unknown","2015-08-24T19:14:46Z","Jupyter Notebook","Automatically exported from code.google.com/p/music-synthesizer-for-android"
41328697,"cloud-reporting","unknown","2015-08-24T21:48:41Z","Java","unknown"
41330463,"googlemock","unknown","2015-08-24T22:38:21Z","C++","Google Mock"
41519483,"openhtf","unknown","2015-08-28T01:14:17Z","Python","The open-source hardware testing framework."
41825164,"digitalassetlinks","unknown","2015-09-02T20:10:29Z","PureBasic","unknown"
41831522,"binexport","unknown","2015-09-02T22:49:39Z","C++","An IDA Pro plugin for exporting disassemblies into Protocol Buffers and to BinNavi databases"
41880252,"Chrome.Docs","unknown","2015-09-03T19:43:29Z","JavaScript","Temporary documentation for developer features in the Chrome beta, canary, and dev channels."
41933763,"organ-donor-app","unknown","2015-09-04T19:19:22Z","unknown","unknown"
42012919,"google-gdata","unknown","2015-09-06T18:17:00Z","C#","Automatically exported from code.google.com/p/google-gdata"
42134050,"appengine-jenkins","unknown","2015-09-08T19:22:01Z","Shell","unknown"
42323704,"last-fm-dashboard","unknown","2015-09-11T17:51:00Z","JavaScript","visualize last.fm scrobbles over time"
42338931,"Accessibility-Test-Framework-for-Android","unknown","2015-09-12T00:49:01Z","Java","unknown"
42382201,"inception","unknown","2015-09-13T03:23:51Z","unknown","unknown"
42382219,"multibox","unknown","2015-09-13T03:24:28Z","unknown","unknown"
42418065,"Safelight","unknown","2015-09-14T00:19:06Z","JavaScript","Safelight is a web application that aids in developing Halide programs. It currently works for x86-64 Linux and Mac OS machines running the PNaCl binary distribution of Halide."
42454583,"cctz","unknown","2015-09-14T14:42:18Z","C++","CCTZ is a C++ library for translating between absolute and civil times using the rules of a time zone."
42533053,"turbinia","unknown","2015-09-15T16:50:40Z","Python","Automation and Scaling of Digital Forensics Tools"
42618470,"eme_logger","unknown","2015-09-16T23:18:41Z","JavaScript","unknown"
42685182,"usbinfo","unknown","2015-09-17T22:23:46Z","Python","unknown"
42832514,"copr-sundry","unknown","2015-09-20T22:44:22Z","Python","Collection of rpm spec files for various packages."
43018615,"language-jsonnet","unknown","2015-09-23T18:15:59Z","unknown","Jsonnet language support for the Atom text editor"
43070930,"talkback","unknown","2015-09-24T14:12:33Z","Java","unknown"
43169533,"s2-geometry-library-java","unknown","2015-09-25T18:53:24Z","Java","Automatically exported from code.google.com/p/s2-geometry-library-java"
43448077,"freebase-wikidata-converter","unknown","2015-09-30T17:33:54Z","PHP","unknown"
43468509,"vim-jsonnet","unknown","2015-10-01T00:14:33Z","Vim script","Jsonnet filetype plugin for Vim."
43470079,"cloudprint_logocert","unknown","2015-10-01T00:42:44Z","Python","Google Cloud Print Logo Certification Automation"
43578255,"climb-tracker","unknown","2015-10-02T21:58:15Z","Java","Climbing tracker app for Android and Android Wear, using Firebase"
43705614,"macops-keychainminder","unknown","2015-10-05T18:39:09Z","Objective-C","SecurityAgentPlugin for monitoring keychain password synchronization"
43888712,"easypki","unknown","2015-10-08T13:04:02Z","Go","Creating a certificate authority the easy way"
43909461,"macops-planb","unknown","2015-10-08T18:45:18Z","Objective-C","Plan B is a remediation program for managed Macs"
43909472,"macops-molcertificate","unknown","2015-10-08T18:45:30Z","Objective-C","Objective-C wrapper around SecCertificateRef"
43919387,"scene_lab","unknown","2015-10-08T22:21:48Z","C++","Embedded World Editor Library for Game Developers"
43976067,"macops-molcodesignchecker","unknown","2015-10-09T19:32:02Z","Objective-C","Simple Objective-C code signature validation"
43982690,"ngx_brotli","unknown","2015-10-09T22:16:03Z","C","NGINX module for Brotli compression"
44083685,"santa-tracker-web","unknown","2015-10-12T04:15:07Z","JavaScript","Ho Ho Ho"
44087204,"syzkaller","unknown","2015-10-12T06:05:05Z","Go","syzkaller is an unsupervised, coverage-guided kernel fuzzer"
44109745,"android-classyshark","unknown","2015-10-12T13:40:48Z","Java","A tool to analyse your APK (Android app)"
44192992,"checkers","unknown","2015-10-13T17:26:48Z","Python","unknown"
44193358,"strabo","unknown","2015-10-13T17:32:55Z","Elixir","unknown"
44210563,"vim-searchindex","unknown","2015-10-13T23:03:16Z","Vim script","vim-searchindex: display number of search matches & index of a current match"
44254581,"pods-helper","unknown","2015-10-14T14:47:11Z","Objective-C","unknown"
44335355,"streamhtmlparser","unknown","2015-10-15T17:54:29Z","C","Automatically exported from code.google.com/p/streamhtmlparser"
44396506,"mail-importer","unknown","2015-10-16T16:13:45Z","Java","Mail Importer for Gmail will upload the contents of a Thunderbird mail archive to Gmail and do its best to preserve the read state, flagged state, and folders of the messages."
44416175,"shipshape-demo","unknown","2015-10-16T23:39:34Z","Python","unknown"
44492633,"docopt-scripts","unknown","2015-10-18T19:23:41Z","Go","unknown"
44500754,"mysql-protobuf","unknown","2015-10-18T23:21:57Z","C++","unknown"
44536387,"dart-scissors","unknown","2015-10-19T13:24:15Z","Dart","sCiSSors: smarter resources for Angular(1,2) apps: CSS pruner & bidirectionalizer, Sass runner, image optimizer, locale permutations"
44537981,"dart-immutables","unknown","2015-10-19T13:48:09Z","Dart","unknown"
44540809,"import-mailbox-to-gmail","unknown","2015-10-19T14:34:13Z","Python","Import .mbox files into G Suite"
44544215,"rpki-mgmt","unknown","2015-10-19T15:25:57Z","Puppet","unknown"
44549615,"goterm","unknown","2015-10-19T16:53:09Z","Go","Go Terminal library with PTY support and colors"
44612455,"crisis-info-hub","unknown","2015-10-20T14:36:37Z","JavaScript","unknown"
44712347,"python-fanotify","unknown","2015-10-22T00:32:06Z","C","Python bindings for Linux's fanotify API"
44759511,"jalic","unknown","2015-10-22T16:48:49Z","C","unknown"
44787564,"sandbox-attacksurface-analysis-tools","unknown","2015-10-23T03:04:22Z","C#","Set of tools to analyze and attack Windows sandboxes."
44787605,"coverage","unknown","2015-10-23T03:05:20Z","Emacs Lisp","unknown"
44971764,"clang-lens","unknown","2015-10-26T13:57:37Z","Haskell","unknown"
45394525,"eslint-config-google","unknown","2015-11-02T12:58:29Z","JavaScript","ESLint shareable config for the Google JavaScript style guide"
45413084,"prettytensor","unknown","2015-11-02T18:19:46Z","Python","Pretty Tensor: Fluent Networks in TensorFlow"
45579270,"homebrew-xpra","unknown","2015-11-05T01:33:08Z","Ruby","Homebrew tap for Xpra"
45580365,"steamkeysactivator","unknown","2015-11-05T01:57:49Z","AppleScript","Activates a bulk of Steam keys on Mac OS X"
45580537,"xpra-upstart","unknown","2015-11-05T02:01:09Z","unknown","Upstart script for Xpra"
45580597,"terminal-app-function-keys","unknown","2015-11-05T02:02:34Z","Python","Terminal.app configuration handling Fn keys right"
45580670,"zeroshell-linode","unknown","2015-11-05T02:04:10Z","Shell","Script for Zeroshell installation on Linode (Xen)"
45580744,"PS3ControllerAutoSleep","unknown","2015-11-05T02:05:40Z","AppleScript","AppleScript turning off PS3 controller when Mac goes to sleep"
45702653,"git-appraise-eclipse","unknown","2015-11-06T19:27:12Z","Java","Distributed code review for Eclipse"
45933037,"sawbuck","unknown","2015-11-10T18:49:35Z","C++","Automatically exported from code.google.com/p/sawbuck"
45950527,"breadboard","unknown","2015-11-11T00:49:16Z","C++","C++ graph based event system"
45993491,"corgi","unknown","2015-11-11T16:27:21Z","C++","C++ entity-component system"
46089372,"image-compression","unknown","2015-11-13T00:22:12Z","C++","unknown"
46130165,"python-subprocess32","unknown","2015-11-13T15:32:09Z","Python","A backport of the Python 3 subprocess module for use on Python 2."
46283752,"closure-compiler-npm","unknown","2015-11-16T15:33:29Z","JavaScript","Package for managing and documenting closure-compiler for use via npm"
46291330,"s2geometry","unknown","2015-11-16T17:41:03Z","C++","Computational geometry and spatial indexing on the sphere"
46298225,"chartjs.dart","unknown","2015-11-16T19:48:56Z","Dart","Dart API for Chart.js"
46391048,"flatui","unknown","2015-11-18T02:55:27Z","C++","Efficient Immediate Mode UI for Games"
46391214,"fplbase","unknown","2015-11-18T02:59:01Z","C++","Cross platform low level rendering and I/O library"
46421307,"http2preload","unknown","2015-11-18T13:43:08Z","Go","A Go package for manipulating HTTP/2 preload, supporting Google App Engine."
46423194,"acme","unknown","2015-11-18T14:14:40Z","Go","A simple ACME command line tool without 3rd party deps!"
46523692,"intellij-cmdline-vcs-plugin","unknown","2015-11-19T22:15:43Z","Java","unknown"
46523820,"homebrew-google-authenticator","unknown","2015-11-19T22:18:13Z","Ruby","unknown"
46523915,"node-nest","unknown","2015-11-19T22:19:48Z","JavaScript","unknown"
46581344,"translation-cards","unknown","2015-11-20T19:09:12Z","Java","Note: Future development of Translation Cards migrated to https://github.com/translation-cards"
46878551,"checkers_classic","unknown","2015-11-25T18:10:42Z","Python","unknown"
46880763,"closure-builder","unknown","2015-11-25T19:00:10Z","JavaScript","NPM based Closure build system to easily compile Soy template files together with Closure JavaScript files without the need to configure anything. "
47117068,"coding-with-chrome","unknown","2015-11-30T12:29:05Z","JavaScript","An Educational IDE showing off various Google EDU technologies."
47389445,"seesaw","unknown","2015-12-04T07:49:07Z","Go","Seesaw v2 is a Linux Virtual Server (LVS) based load balancing platform."
47432128,"google-id-token","unknown","2015-12-04T22:33:03Z","Ruby","Automatically exported from code.google.com/p/google-id-token"
47435970,"chord","unknown","2015-12-05T00:39:22Z","JavaScript","A framework for developers to create cross-device wearable interaction by scripting."
47450083,"intellij-protocol-buffer-editor","unknown","2015-12-05T09:28:20Z","Java","Automatically exported from code.google.com/p/intellij-protocol-buffer-editor"
47583136,"google-maven-parents","unknown","2015-12-07T22:25:59Z","unknown","Automatically exported from code.google.com/p/google-maven-repository"
47629106,"qrisp","unknown","2015-12-08T14:59:43Z","C++","unknown"
47639371,"cmockery","unknown","2015-12-08T17:55:32Z","Shell","A lightweight library to simplify and generalize the process of writing unit tests for C applications."
47846282,"multichase","unknown","2015-12-11T19:18:42Z","C","unknown"
47948132,"hover","unknown","2015-12-14T02:43:42Z","Java","A floating menu library for Android."
48065366,"ORFConverter","unknown","2015-12-15T19:50:26Z","C#","unknown"
48175620,"agera","unknown","2015-12-17T13:22:58Z","Java","Reactive Programming for Android"
48670475,"mysql","unknown","2015-12-28T02:52:19Z","C++","Automatically exported from code.google.com/p/google-mysql"
48845301,"weasel","unknown","2015-12-31T10:09:17Z","Go","A simple frontend (App Engine app) that serves content from a Google Cloud Storage (GCS) bucket"
49010637,"templatekit","unknown","2016-01-04T17:00:10Z","Objective-C","unknown"
49014886,"piex","unknown","2016-01-04T18:24:00Z","C++","Preview Image Extractor (PIEX)"
49015956,"prudaq","unknown","2016-01-04T18:43:28Z","Eagle"," PRUDAQ is an open source 40MSPS (megasamples per second) Data Acquisition board for the Beaglebone Black/Green"
49016416,"openpgp-interop","unknown","2016-01-04T18:51:55Z","unknown","Simple declarative test cases to read OpenPGP keys and messages generated by a variety of implementations."
49018593,"vectorio","unknown","2016-01-04T19:37:24Z","Go","Library for Go (golang) to implement writev system call (not an official Google product)"
49025922,"chained-promise","unknown","2016-01-04T22:03:13Z","TypeScript","Functional programming tools for recurring promises"
49032296,"brailleback","unknown","2016-01-05T00:46:27Z","Java","unknown"
49048350,"light-my-piano","unknown","2016-01-05T07:03:42Z","Python","Teaches you to play the piano by lighting up the piano key you need to press"
49616106,"topdown-btg-preordering","unknown","2016-01-14T02:10:46Z","C++","Top-Down BTG-based Preordering"
49626510,"ioweb2016","unknown","2016-01-14T06:05:46Z","HTML","I/O web app 2016"
49694681,"metrosvg","unknown","2016-01-15T03:46:20Z","C++","unknown"
50162607,"chicago-brick","unknown","2016-01-22T06:32:09Z","JavaScript","Software that displays content on a multi-node video wall."
50355349,"safe-html-types","unknown","2016-01-25T14:21:36Z","Java","Security contract types"
50367699,"vsaq","unknown","2016-01-25T17:24:47Z","JavaScript","VSAQ is an interactive questionnaire application to assess the security programs of third parties."
50387855,"ion","unknown","2016-01-25T23:13:46Z","C++","Ion"
50467332,"opentest4j","unknown","2016-01-26T23:41:36Z","Java","Open Test Alliance for the JVM"
50624261,"libgep","unknown","2016-01-29T00:16:42Z","C++","Generic, Protobuf-Based Client-Server Protocol"
50629145,"pprof","unknown","2016-01-29T01:52:07Z","Go","pprof is a tool for visualization and analysis of profiling data"
51076841,"butteraugli","unknown","2016-02-04T13:13:40Z","C++","butteraugli estimates the psychovisual difference between two images"
51094210,"EarlGrey","unknown","2016-02-04T17:55:29Z","Objective-C",":tea: iOS UI Automation Test Framework"
51110115,"blockly-repo","unknown","2016-02-04T22:24:08Z","unknown","unknown"
51111114,"git-pull-request-mirror","unknown","2016-02-04T22:42:29Z","Go","Mirror pull requests into git-appraise"
51116591,"maketrace","unknown","2016-02-05T00:46:00Z","C++","unknown"
51147543,"tcpauth","unknown","2016-02-05T13:18:33Z","C","unknown"
51313718,"stress_transfer","unknown","2016-02-08T17:28:37Z","Python","unknown"
51319176,"blockly-android","unknown","2016-02-08T18:58:47Z","Java","Blockly for Android"
51319376,"blockly-ios","unknown","2016-02-08T19:02:27Z","Swift","Blockly for iOS"
51319811,"blockly-tools","unknown","2016-02-08T19:08:57Z","Shell","tools for developing Blockly"
51322048,"flooefi","unknown","2016-02-08T19:44:18Z","unknown","unknown"
51334261,"physical-web-core","unknown","2016-02-08T23:15:03Z","unknown","unknown"
51412683,"gulava","unknown","2016-02-10T00:52:20Z","Java","Relational programming library for Java."
51485870,"der-ascii","unknown","2016-02-11T01:04:24Z","Go","A reversible DER and BER pretty-printer."
51486006,"tarpc","unknown","2016-02-11T01:07:24Z","Rust","An RPC framework for Rust with a focus on ease of use."
51541635,"offline-content-packager","unknown","2016-02-11T19:42:35Z","unknown","**This is not an official Google product.** - Nkata is the Nigerian Igbo word for ""basket"". This is a content packaging tool, a configurable script that takes inputed media such as text and video, creates HTML shell pages around them, and bundles them into a navigable web-like experience with an index for use in an education setting without an Internet connection. Output (.zips, ISOs) can be burned onto external storage for loading onto unconnected machines. "
51549689,"kythe-cloud9","unknown","2016-02-11T21:51:23Z","JavaScript","A kythe plugin for cloud9 IDE."
51620247,"uuid","unknown","2016-02-12T22:17:59Z","Go","unknown"
51903026,"hops","unknown","2016-02-17T07:20:39Z","C++","Automatically exported from code.google.com/p/hops"
51937191,"highwayhash","unknown","2016-02-17T16:29:40Z","C++","Fast strong hash functions: SipHash/HighwayHash"
51965847,"AppUpdateTrackerLib","unknown","2016-02-18T00:21:33Z","Java","unknown"
51972755,"resolver-library","unknown","2016-02-18T02:35:44Z","Python","Automatically exported from code.google.com/p/resolver-library"
52051221,"go-jsonnet","unknown","2016-02-19T01:07:55Z","Go","unknown"
52091969,"flutter-data","unknown","2016-02-19T14:11:11Z","Dart","unknown"
52118649,"vim-selector","unknown","2016-02-19T21:47:58Z","VimL","unknown"
52301464,"horenso","unknown","2016-02-22T19:59:22Z","Perl","<U+63A2><U+3057><U+3084><U+3059><U+3044><U+30B3><U+30FC><U+30C9><U+3067><U+6F22><U+5B57><U+76F4><U+63A5><U+5165><U+529B>"
52376011,"logger","unknown","2016-02-23T17:00:59Z","Go","Cross platform Go logging library."
52376121,"subcommands","unknown","2016-02-23T17:02:31Z","Go","Go subcommand library."
52550215,"audit-normalmap","unknown","2016-02-25T19:15:44Z","C","unknown"
52628247,"walt","unknown","2016-02-26T19:41:21Z","Java","A device for measuring latency of physical sensors and outputs on phones and computers"
52804750,"breakpad","unknown","2016-02-29T16:14:14Z","C++","Mirror of Google Breakpad project"
52811542,"access-bridge-explorer","unknown","2016-02-29T17:56:59Z","C#","Explore accessibility tree of Java Access Bridge enabled applications"
52813285,"vim-codereview","unknown","2016-02-29T18:25:18Z","VimL","unknown"
52813469,"marzipano","unknown","2016-02-29T18:28:26Z","JavaScript","A 360° media viewer for the modern web."
52821506,"nomulus","unknown","2016-02-29T20:16:48Z","Java","Top-level domain name registry service on Google App Engine"
52828131,"macops-MOMenu","unknown","2016-02-29T22:02:56Z","Objective-C","MOMenu is a statusbar item with a plug-in architecture."
52898918,"googet","unknown","2016-03-01T18:14:21Z","Go","GooGet package manager"
53168835,"google-api-php-client-services","unknown","2016-03-04T22:12:28Z","PHP","unknown"
53174933,"boringssl","unknown","2016-03-05T00:45:11Z","C","Mirror of BoringSSL"
53449780,"android-ui-toolkit-demos","unknown","2016-03-08T22:27:22Z","Java","unknown"
53879117,"arc-xcode-test-engine","unknown","2016-03-14T17:59:47Z","PHP","An Xcode test engine for use with Phabricator's arc command line tool."
53910889,"netboot","unknown","2016-03-15T03:15:47Z","Go","Packages and utilities for network booting"
54163195,"agata","unknown","2016-03-18T01:27:54Z","JavaScript","A simple UI layer for visualizing Google Analytics v4 hits on Android apps"
54193203,"openssl-tests","unknown","2016-03-18T10:27:31Z","Makefile","Running BoringSSL tests against OpenSSL"
54234299,"linux-sensor","unknown","2016-03-18T22:07:24Z","C","unknown"
54396277,"winops","unknown","2016-03-21T14:36:40Z","Python","Small scripts and libraries for managing Windows in a corporate environment."
55101823,"neper","unknown","2016-03-30T22:21:18Z","C","neper is a Linux networking performance tool."
55125415,"oauth2l","unknown","2016-03-31T06:18:20Z","Go","oauth2l (""oauth tool"") is a simple CLI for interacting with Google oauth tokens."
55261518,"proto-quic","unknown","2016-04-01T20:50:11Z","C++","unknown"
55445211,"packet-queue","unknown","2016-04-04T21:06:54Z","Python","unknown"
55542973,"arc-proselint","unknown","2016-04-05T20:20:54Z","PHP","A proselint linter for use with Phabricator's arc command line tool."
55567623,"arc-jazzy-linter","unknown","2016-04-06T01:44:12Z","PHP","A jazzy linter for use with Phabricator's arc command line tool."
55993624,"android-arscblamer","unknown","2016-04-11T17:40:36Z","Java","ArscBlamer is a command-line tool that can parse an Android app's resources.arsc file and extract useful, actionable information about its contents"
55995928,"science-journal-arduino","unknown","2016-04-11T18:14:16Z","C","Science Journal Arduino Firmware"
56039547,"ndprbrd","unknown","2016-04-12T07:07:42Z","C++","NDP Routing Bridge Daemon"
56059547,"arc-regex-line-length-linter","unknown","2016-04-12T12:05:23Z","PHP","A configurable line length linter for use with Phabricator's arc command line tool."
56308384,"bzip2-rpc","unknown","2016-04-15T09:29:32Z","C","Experiments in converting bzip2 API to be RPC-based"
56626067,"makerfaire-booth","unknown","2016-04-19T19:33:56Z","Python","Code snippets for the Maker Faire 2016 Installation.  This is not an official Google Product."
56739562,"GOS-conventions","unknown","2016-04-21T03:27:07Z","Shell","A convention for Objective-C libraries."
57054549,"support-tools","unknown","2016-04-25T15:43:58Z","Python","Automatically exported from code.google.com/p/support-tools"
57150367,"dorusu-js","unknown","2016-04-26T17:58:50Z","JavaScript","This repository is no longer maintained. Please see https://github.com/grpc/grpc-node which is now aims to provide a pure js gRPC library as well."
57167764,"xi-editor","unknown","2016-04-26T23:03:23Z","Rust","A modern editor with a backend written in Rust. https://google.github.io/xi-editor"
57212712,"sparrowhawk","unknown","2016-04-27T12:45:46Z","Shell","unknown"
57235716,"mirandum","unknown","2016-04-27T18:16:02Z","Python","unknown"
57301778,"google-api-objectivec-client-for-rest","unknown","2016-04-28T12:54:23Z","Objective-C","Google APIs Client Library for Objective-C for REST"
57337634,"martian-java","unknown","2016-04-28T22:25:14Z","Java","Configure a Martian Proxy from Java"
57399375,"zoekt","unknown","2016-04-29T16:46:16Z","Go","Fast trigram based code search  "
57906244,"py-decorators-tutorial","unknown","2016-05-02T17:07:00Z","Jupyter Notebook","unknown"
57992085,"proto-lens","unknown","2016-05-03T18:35:31Z","Haskell","API for protocol buffers using modern Haskell language and library patterns."
58034548,"flexbox-layout","unknown","2016-05-04T08:11:22Z","Kotlin","Flexbox for Android "
58068600,"safebrowsing","unknown","2016-05-04T16:51:24Z","Go","Safe Browsing API Go Client"
58163793,"paper-gui","unknown","2016-05-05T22:13:13Z","HTML","A clone of dat.GUI using nice Polymer paper elements."
58190290,"reagera","unknown","2016-05-06T07:47:25Z","Java","Minimal implementation of predictable state in Java, inspired by Elm and Redux."
58654489,"trillian","unknown","2016-05-12T15:37:35Z","Go","Trillian implements a Merkle tree whose contents are served from a data storage layer, to allow scalability to extremely large trees."
58659176,"protobuf-dt","unknown","2016-05-12T16:39:52Z","Java","unknown"
58669416,"schemaorg-java","unknown","2016-05-12T19:08:04Z","Java","Java utilities for working with Schema.org data in JSON-LD format"
59230085,"mawfs","unknown","2016-05-19T18:02:52Z","Go","unknown"
59609723,"macops-MOLAuthenticatingURLSession","unknown","2016-05-24T21:25:41Z","Objective-C","A wrapper around NSURLSession providing validation of server certificates and easy-to-use client certificate authentication."
59695382,"merge_pyi","unknown","2016-05-25T20:28:58Z","Python","unknown"
59697546,"clerk","unknown","2016-05-25T21:03:48Z","C++","Clerk is an open-source IPFIX generator using https://github.com/google/testimony for packet sniffing"
59798355,"neuroglancer","unknown","2016-05-27T02:37:25Z","TypeScript","WebGL-based viewer for volumetric data"
59857419,"google-empty-test-module","unknown","2016-05-27T19:08:33Z","unknown","unknown"
60116821,"dynamex-proto","unknown","2016-05-31T19:18:58Z","Protocol Buffer","unknown"
60193677,"bluesky-watchface","unknown","2016-06-01T16:32:25Z","C","unknown"
60280986,"ctfscoreboard","unknown","2016-06-02T16:44:22Z","Python","Scoreboard for Capture The Flag competitions, used by the Google CTF event"
60294668,"cld3","unknown","2016-06-02T20:21:10Z","C++","unknown"
60570969,"git-appraise-web","unknown","2016-06-07T01:00:07Z","HTML","Web UI for git-appraise"
60578375,"cordova-plugin-browsertab","unknown","2016-06-07T03:17:05Z","Java","A Cordova plugin that provides an interface to in-app browser tabs that exist on some mobile platforms, such as SFSafariViewController on iOS and CustomTabs on Android."
60585493,"anodyne","unknown","2016-06-07T05:44:15Z","C++","unknown"
60666872,"compact_enc_det","unknown","2016-06-08T03:55:52Z","C++","compact_enc_det - Compact Encoding Detection"
60884201,"channel-id-enclave","unknown","2016-06-11T00:31:30Z","unknown","Stores Chromium Channel ID private keys in an Intel SGX enclave."
61393950,"protocall","unknown","2016-06-17T18:23:00Z","Python","protocall is an experimental programming language"
61396247,"audion","unknown","2016-06-17T19:04:05Z","JavaScript","Audion (Web Audio Inspector) is a Chrome extension that adds a Web Audio panel to Developer Tools. This panel visualizes the web audio graph in real-time and lets users inspect nodes."
61591015,"flutter_flux","unknown","2016-06-21T00:58:40Z","Dart","Implementation of the Flux framework for Flutter"
62048325,"addlicense","unknown","2016-06-27T10:37:54Z","Go","A program which ensures source code files have copyright license headers by scanning directory patterns recursively"
62074330,"gitwf","unknown","2016-06-27T17:21:57Z","unknown","unknown"
62246684,"science-journal","unknown","2016-06-29T17:58:47Z","Java","Science Journal Android code."
62297898,"swiftshader","unknown","2016-06-30T09:25:24Z","C++","SwiftShader is a high-performance CPU-based implementation of the OpenGL ES and Direct3D 9 graphics APIs. Its goal is to provide hardware independence for advanced 3D graphics."
62405464,"godepq","unknown","2016-07-01T16:18:50Z","Go","unknown"
62411835,"drone-firebase","unknown","2016-07-01T18:17:42Z","Go","Drone plugin to deploy a project to Firebase."
62770020,"stijl","unknown","2016-07-07T02:54:23Z","JavaScript","Unified code review dashboard."
62811802,"slothfs","unknown","2016-07-07T14:09:50Z","Go","unknown"
63375710,"go-genproto","unknown","2016-07-14T23:10:57Z","Go","unknown"
63377929,"closure-compiler-js","unknown","2016-07-15T00:06:21Z","JavaScript","Package for the JS version of closure-compiler for use via NPM"
63378472,"idris-protobuf","unknown","2016-07-15T00:20:12Z","Idris","A partial implementation of Protocol Buffers in Idris"
63752441,"slowfs","unknown","2016-07-20T05:19:56Z","Go","A FUSE filesystem written in Go to simulate physical media for testing purposes"
63809205,"oss-fuzz","unknown","2016-07-20T19:39:50Z","Shell","OSS-Fuzz - continuous fuzzing of open source software"
63905914,"certificate-transparency-java","unknown","2016-07-21T22:17:51Z","Java","unknown"
64406745,"election_results_xml_validator","unknown","2016-07-28T15:27:05Z","Python","unknown"
64475693,"unimorph","unknown","2016-07-29T11:29:06Z","HTML","unknown"
64520937,"play-licensing","unknown","2016-07-30T02:01:18Z","Java","unknown"
64790055,"us-altgr-intl","unknown","2016-08-02T20:23:32Z","Java","unknown"
64814151,"go-circuits","unknown","2016-08-03T04:08:52Z","Go","unknown"
64876050,"subpar","unknown","2016-08-03T20:11:35Z","Python","Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel."
64904916,"cameraview","unknown","2016-08-04T05:22:14Z","Java","Easily integrate Camera features into your Android app"
65241557,"GTMAppAuth","unknown","2016-08-08T21:42:48Z","Objective-C","OAuth and OpenID Connect client for iOS, macOS, and tvOS, for use with Google libraries."
65483601,"morphie","unknown","2016-08-11T16:14:18Z","C++","A tool for data analysis with graphs."
65590057,"font-go","unknown","2016-08-12T23:57:18Z","Go","unknown"
65747903,"squidwarden","unknown","2016-08-15T16:37:38Z","Go","Frontend to squid to manage ACLs"
65903301,"tiger","unknown","2016-08-17T11:48:25Z","Java","unknown"
66040769,"turbine","unknown","2016-08-19T00:52:21Z","Java","unknown"
66101151,"heroku-buildpack-bazel","unknown","2016-08-19T17:44:56Z","Shell","unknown"
67078809,"auto-factory","unknown","2016-08-31T22:44:07Z","unknown","unknown"
67078830,"auto-service","unknown","2016-08-31T22:44:33Z","unknown","unknown"
67078850,"auto-common","unknown","2016-08-31T22:45:00Z","unknown","unknown"
67263891,"gps-measurement-tools","unknown","2016-09-03T01:06:41Z","Java","unknown"
67390307,"budou","unknown","2016-09-05T05:21:04Z","Python","Budou is an automatic organizer tool for beautiful line breaking in CJK (Chinese, Japanese, and Korean)."
67535182,"dualhttp","unknown","2016-09-06T18:22:24Z","JavaScript","Render your page with cached data, then fetch up-to-date data from server and update the page."
67722017,"copybara","unknown","2016-09-08T16:44:40Z","Java","Copybara: A tool for transforming and moving code between repositories."
68033065,"hdrnet","unknown","2016-09-12T17:49:01Z","Python","An implementation of 'Deep Bilateral Learning for Real-Time Image Enhancement', SIGGRAPH 2017"
68207758,"x509test","unknown","2016-09-14T13:15:19Z","Python","X.509 certificate test suite"
68228888,"etc2comp","unknown","2016-09-14T17:41:21Z","C++","unknown"
